Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","1997","1997","%","43.81","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","1998","1998","%","42.78","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","1999","1999","%","43.23","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2000","2000","%","40.65","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2001","2001","%","41.04","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2002","2002","%","43.17","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2003","2003","%","42.31","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2004","2004","%","42.43","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2005","2005","%","41.67","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2006","2006","%","41.45","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2007","2007","%","41.59","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2008","2008","%","41.83","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2009","2009","%","44.65","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2010","2010","%","45.07","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2011","2011","%","45.41","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2012","2012","%","45.51","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2013","2013","%","45.57","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2014","2014","%","45.57","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2015","2015","%","45.66","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2016","2016","%","45.16","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2017","2017","%","44.43","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2018","2018","%","42.98","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2019","2019","%","42.19","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2020","2020","%","40.94","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2021","2021","%","39.6","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5084","Emissions from crops","2022","2022","%","39.14","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1990","1990","%","20.66","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1991","1991","%","21.27","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1992","1992","%","21.66","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1993","1993","%","22.08","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1994","1994","%","22.62","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1995","1995","%","23.12","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1996","1996","%","24.81","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1997","1997","%","21.54","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1998","1998","%","23.63","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","1999","1999","%","24.23","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2000","2000","%","24.43","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2001","2001","%","23.7","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2002","2002","%","22.88","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2003","2003","%","21.63","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2004","2004","%","20.35","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2005","2005","%","19.39","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2006","2006","%","18.46","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2007","2007","%","17.37","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2008","2008","%","17.44","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2009","2009","%","16.84","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2010","2010","%","15.93","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2011","2011","%","14.57","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2012","2012","%","14.37","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2013","2013","%","14.01","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2014","2014","%","13.87","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2015","2015","%","13.93","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2016","2016","%","14.42","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2017","2017","%","13.84","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2018","2018","%","13.61","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2019","2019","%","12.94","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2020","2020","%","13.06","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2021","2021","%","12.99","E","Estimated value"
"EM","Emissions indicators","159","China","7265","Emissions Share (CH4)","5085","Emissions from livestock","2022","2022","%","12.46","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1990","1990","%","31.73","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1991","1991","%","32.19","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1992","1992","%","32.12","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1993","1993","%","33.63","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1994","1994","%","34.05","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1995","1995","%","32.32","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1996","1996","%","33.44","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1997","1997","%","31.47","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1998","1998","%","32.09","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","1999","1999","%","32.32","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2000","2000","%","34.12","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2001","2001","%","33.78","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2002","2002","%","31.82","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2003","2003","%","30.93","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2004","2004","%","29.9","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2005","2005","%","29.13","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2006","2006","%","28.02","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2007","2007","%","26.61","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2008","2008","%","26.99","E","Estimated value"
"EM","Emissions indicators","159","China","7266","Emissions Share (N2O)","5085","Emissions from livestock","2009","2009","%","28.22","E","Estimated value"
